data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2025-07-01,00:00:00,16.72,62.1,289.87,1.96,7.06,4.38,151.6,2.645919
2025-07-01,03:00:00,12.91,55.24,286.06,3.67,13.21,8.21,149.5,2.609267
2025-07-01,06:00:00,17.86,64.15,291.01,7.31,26.32,16.35,173.7,3.031637
2025-07-01,09:00:00,16.86,62.35,290.01,2.8,10.08,6.26,201.7,3.520329
2025-07-01,12:00:00,19.92,67.86,293.07,3.61,13.0,8.08,180.1,3.143338
2025-07-01,15:00:00,19.27,66.69,292.42,6.29,22.64,14.07,170.6,2.977532
2025-07-01,18:00:00,20.24,68.43,293.39,5.8,20.88,12.97,159.8,2.789036
2025-07-01,21:00:00,12.09,53.76,285.24,5.56,20.02,12.44,182.3,3.181735
2025-07-02,00:00:00,14.1,57.38,287.25,4.7,16.92,10.51,227.1,3.963643
2025-07-02,03:00:00,15.67,60.21,288.82,6.73,24.23,15.05,231.5,4.040437
2025-07-02,06:00:00,20.51,68.92,293.66,4.53,16.31,10.13,213.1,3.719297
2025-07-02,09:00:00,20.15,68.27,293.3,3.87,13.93,8.66,175.3,3.059562
2025-07-02,12:00:00,21.06,69.91,294.21,4.01,14.44,8.97,230.4,4.021239
2025-07-02,15:00:00,15.77,60.39,288.92,4.15,14.94,9.28,210.4,3.672173
2025-07-02,18:00:00,14.67,58.41,287.82,3.64,13.1,8.14,153.2,2.673844
2025-07-02,21:00:00,12.54,54.57,285.69,4.12,14.83,9.22,167.0,2.9147
2025-07-03,00:00:00,15.07,59.13,288.22,4.13,14.87,9.24,193.7,3.380703
2025-07-03,03:00:00,15.45,59.81,288.6,1.99,7.16,4.45,190.5,3.324852
2025-07-03,06:00:00,16.99,62.58,290.14,5.6,20.16,12.53,181.7,3.171263
2025-07-03,09:00:00,19.68,67.42,292.83,4.55,16.38,10.18,180.3,3.146829
2025-07-03,12:00:00,22.26,72.07,295.41,5.04,18.14,11.27,191.8,3.347542
2025-07-03,15:00:00,18.17,64.71,291.32,4.57,16.45,10.22,225.9,3.942699
2025-07-03,18:00:00,17.0,62.6,290.15,5.05,18.18,11.3,206.9,3.611086
2025-07-03,21:00:00,15.6,60.08,288.75,2.53,9.11,5.66,201.4,3.515093
2025-07-04,00:00:00,13.15,55.67,286.3,4.0,14.4,8.95,180.5,3.150319
2025-07-04,03:00:00,14.08,57.34,287.23,2.17,7.81,4.85,159.6,2.785545
2025-07-04,06:00:00,17.21,62.98,290.36,3.58,12.89,8.01,175.8,3.068289
2025-07-04,09:00:00,18.36,65.05,291.51,2.84,10.22,6.35,201.3,3.513348
2025-07-04,12:00:00,18.27,64.89,291.42,5.15,18.54,11.52,190.0,3.316126
2025-07-04,15:00:00,17.81,64.06,290.96,5.88,21.17,13.15,200.8,3.504621
2025-07-04,18:00:00,17.21,62.98,290.36,4.91,17.68,10.98,182.3,3.181735
2025-07-04,21:00:00,12.21,53.98,285.36,2.39,8.6,5.35,205.6,3.588397
2025-07-05,00:00:00,16.38,61.48,289.53,4.23,15.23,9.46,176.6,3.082251
2025-07-05,03:00:00,12.34,54.21,285.49,4.65,16.74,10.4,229.6,4.007276
2025-07-05,06:00:00,17.58,63.64,290.73,4.19,15.08,9.37,142.5,2.487094
2025-07-05,09:00:00,19.11,66.4,292.26,3.55,12.78,7.94,193.3,3.373721
2025-07-05,12:00:00,17.49,63.48,290.64,2.75,9.9,6.15,144.8,2.527237
2025-07-05,15:00:00,18.74,65.73,291.89,4.28,15.41,9.57,222.9,3.890339
2025-07-05,18:00:00,13.71,56.68,286.86,5.77,20.77,12.91,208.1,3.63203
2025-07-05,21:00:00,16.28,61.3,289.43,3.38,12.17,7.56,207.6,3.623304
2025-07-06,00:00:00,16.93,62.47,290.08,3.66,13.18,8.19,213.5,3.726278
2025-07-06,03:00:00,15.36,59.65,288.51,4.47,16.09,10.0,206.6,3.60585
2025-07-06,06:00:00,18.16,64.69,291.31,5.73,20.63,12.82,211.4,3.689626
2025-07-06,09:00:00,19.11,66.4,292.26,6.68,24.05,14.94,216.6,3.780383
2025-07-06,12:00:00,18.83,65.89,291.98,4.32,15.55,9.66,236.3,4.124213
2025-07-06,15:00:00,20.0,68.0,293.15,4.89,17.6,10.94,157.8,2.75413
2025-07-06,18:00:00,18.49,65.28,291.64,3.21,11.56,7.18,201.6,3.518584
2025-07-06,21:00:00,16.85,62.33,290.0,4.41,15.88,9.86,205.6,3.588397
2025-07-07,00:00:00,13.95,57.11,287.1,3.94,14.18,8.81,137.6,2.401573
2025-07-07,03:00:00,16.65,61.97,289.8,3.42,12.31,7.65,216.3,3.775147
2025-07-07,06:00:00,16.58,61.84,289.73,6.66,23.98,14.9,152.1,2.654646
2025-07-07,09:00:00,18.15,64.67,291.3,5.5,19.8,12.3,254.5,4.441863
2025-07-07,12:00:00,20.94,69.69,294.09,1.87,6.73,4.18,161.9,2.825688
2025-07-07,15:00:00,15.08,59.14,288.23,4.51,16.24,10.09,233.7,4.078834
2025-07-07,18:00:00,15.98,60.76,289.13,3.75,13.5,8.39,217.6,3.797836
2025-07-07,21:00:00,15.54,59.97,288.69,3.21,11.56,7.18,162.6,2.837905
2025-07-08,00:00:00,14.66,58.39,287.81,4.15,14.94,9.28,202.4,3.532546
2025-07-08,03:00:00,13.33,55.99,286.48,4.83,17.39,10.8,179.3,3.129375
2025-07-08,06:00:00,14.64,58.35,287.79,2.5,9.0,5.59,221.1,3.858923
2025-07-08,09:00:00,19.01,66.22,292.16,4.71,16.96,10.54,225.1,3.928736
2025-07-08,12:00:00,20.8,69.44,293.95,3.91,14.08,8.75,160.0,2.792527
2025-07-08,15:00:00,16.16,61.09,289.31,2.85,10.26,6.38,198.5,3.464479
2025-07-08,18:00:00,15.44,59.79,288.59,4.12,14.83,9.22,186.5,3.255039
2025-07-08,21:00:00,12.39,54.3,285.54,2.89,10.4,6.46,183.8,3.207915
2025-07-09,00:00:00,12.4,54.32,285.55,4.95,17.82,11.07,221.0,3.857178
2025-07-09,03:00:00,11.63,52.93,284.78,1.91,6.88,4.27,199.6,3.483677
2025-07-09,06:00:00,17.81,64.06,290.96,2.91,10.48,6.51,185.4,3.23584
2025-07-09,09:00:00,15.44,59.79,288.59,4.78,17.21,10.69,213.1,3.719297
