data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2026-03-01,00:00:00,20.14,68.25,293.29,3.02,10.87,6.76,145.2,2.534218
2026-03-01,03:00:00,20.55,68.99,293.7,2.78,10.01,6.22,151.7,2.647664
2026-03-01,06:00:00,23.56,74.41,296.71,3.98,14.33,8.9,139.8,2.43997
2026-03-01,09:00:00,27.09,80.76,300.24,2.75,9.9,6.15,171.8,2.998476
2026-03-01,12:00:00,30.75,87.35,303.9,2.08,7.49,4.65,155.2,2.708751
2026-03-01,15:00:00,26.38,79.48,299.53,3.17,11.41,7.09,180.8,3.155555
2026-03-01,18:00:00,26.67,80.01,299.82,3.27,11.77,7.31,149.0,2.600541
2026-03-01,21:00:00,23.19,73.74,296.34,2.8,10.08,6.26,154.0,2.687807
2026-03-02,00:00:00,22.81,73.06,295.96,5.12,18.43,11.45,135.1,2.35794
2026-03-02,03:00:00,24.52,76.14,297.67,4.67,16.81,10.45,124.0,2.164208
2026-03-02,06:00:00,24.92,76.86,298.07,4.06,14.62,9.08,163.8,2.858849
2026-03-02,09:00:00,30.79,87.42,303.94,1.36,4.9,3.04,162.2,2.830924
2026-03-02,12:00:00,27.54,81.57,300.69,2.47,8.89,5.53,177.0,3.089233
2026-03-02,15:00:00,29.87,85.77,303.02,3.44,12.38,7.7,138.5,2.417281
2026-03-02,18:00:00,26.06,78.91,299.21,2.48,8.93,5.55,130.7,2.281145
2026-03-02,21:00:00,26.23,79.21,299.38,3.71,13.36,8.3,174.1,3.038618
2026-03-03,00:00:00,21.46,70.63,294.61,3.18,11.45,7.11,174.7,3.04909
2026-03-03,03:00:00,24.2,75.56,297.35,1.81,6.52,4.05,149.5,2.609267
2026-03-03,06:00:00,27.45,81.41,300.6,3.42,12.31,7.65,188.9,3.296927
2026-03-03,09:00:00,26.21,79.18,299.36,2.31,8.32,5.17,184.5,3.220132
2026-03-03,12:00:00,24.92,76.86,298.07,3.79,13.64,8.48,151.2,2.638938
2026-03-03,15:00:00,26.89,80.4,300.04,2.71,9.76,6.06,123.2,2.150246
2026-03-03,18:00:00,34.45,94.01,307.6,4.19,15.08,9.37,137.3,2.396337
2026-03-03,21:00:00,21.92,71.46,295.07,1.2,4.32,2.68,148.8,2.59705
2026-03-04,00:00:00,18.61,65.5,291.76,3.2,11.52,7.16,194.9,3.401647
2026-03-04,03:00:00,23.45,74.21,296.6,2.16,7.78,4.83,139.8,2.43997
2026-03-04,06:00:00,20.69,69.24,293.84,4.08,14.69,9.13,169.8,2.963569
2026-03-04,09:00:00,26.01,78.82,299.16,3.42,12.31,7.65,130.3,2.274164
2026-03-04,12:00:00,26.65,79.97,299.8,2.93,10.55,6.55,130.9,2.284636
2026-03-04,15:00:00,28.96,84.13,302.11,5.07,18.25,11.34,167.8,2.928662
2026-03-04,18:00:00,25.31,77.56,298.46,0.84,3.02,1.88,133.9,2.336996
2026-03-04,21:00:00,23.17,73.71,296.32,2.73,9.83,6.11,156.6,2.733186
2026-03-05,00:00:00,19.68,67.42,292.83,2.95,10.62,6.6,145.3,2.535963
2026-03-05,03:00:00,27.55,81.59,300.7,1.79,6.44,4.0,86.2,1.504474
2026-03-05,06:00:00,22.16,71.89,295.31,3.77,13.57,8.43,164.8,2.876303
2026-03-05,09:00:00,28.76,83.77,301.91,2.8,10.08,6.26,129.0,2.251475
2026-03-05,12:00:00,28.2,82.76,301.35,1.83,6.59,4.09,155.3,2.710496
2026-03-05,15:00:00,27.79,82.02,300.94,4.27,15.37,9.55,163.1,2.846632
2026-03-05,18:00:00,24.94,76.89,298.09,3.89,14.0,8.7,155.1,2.707006
2026-03-05,21:00:00,22.8,73.04,295.95,1.52,5.47,3.4,156.1,2.724459
2026-03-06,00:00:00,23.55,74.39,296.7,5.56,20.02,12.44,177.2,3.092723
2026-03-06,03:00:00,20.92,69.66,294.07,3.34,12.02,7.47,169.3,2.954842
2026-03-06,06:00:00,25.01,77.02,298.16,3.74,13.46,8.37,193.8,3.382448
