data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2025-01-01,00:00:00,26.73,80.11,299.88,4.14,14.9,9.26,140.4,2.450442
2025-01-01,03:00:00,25.09,77.16,298.24,3.73,13.43,8.34,81.5,1.422443
2025-01-01,06:00:00,21.87,71.37,295.02,4.08,14.69,9.13,72.3,1.261873
2025-01-01,09:00:00,30.39,86.7,303.54,3.19,11.48,7.14,111.3,1.942551
2025-01-01,12:00:00,26.18,79.12,299.33,3.14,11.3,7.02,103.0,1.797689
2025-01-01,15:00:00,28.1,82.58,301.25,3.44,12.38,7.7,104.8,1.829105
2025-01-01,18:00:00,26.12,79.02,299.27,4.55,16.38,10.18,118.3,2.064725
2025-01-01,21:00:00,26.92,80.46,300.07,3.74,13.46,8.37,83.0,1.448623
2025-01-02,00:00:00,28.16,82.69,301.31,4.0,14.4,8.95,151.7,2.647664
2025-01-02,03:00:00,27.06,80.71,300.21,2.45,8.82,5.48,137.1,2.392846
2025-01-02,06:00:00,27.18,80.92,300.33,1.62,5.83,3.62,111.5,1.946042
2025-01-02,09:00:00,26.29,79.32,299.44,5.02,18.07,11.23,138.5,2.417281
2025-01-02,12:00:00,23.11,73.6,296.26,3.15,11.34,7.05,131.9,2.302089
2025-01-02,15:00:00,27.26,81.07,300.41,2.1,7.56,4.7,140.9,2.459169
2025-01-02,18:00:00,19.99,67.98,293.14,5.23,18.83,11.7,145.7,2.542945
2025-01-02,21:00:00,25.29,77.52,298.44,5.31,19.12,11.88,69.2,1.207768
2025-01-03,00:00:00,22.02,71.64,295.17,3.67,13.21,8.21,101.6,1.773255
2025-01-03,03:00:00,23.6,74.48,296.75,3.34,12.02,7.47,98.4,1.717404
2025-01-03,06:00:00,28.23,82.81,301.38,5.19,18.68,11.61,123.9,2.162463
2025-01-03,09:00:00,25.12,77.22,298.27,2.4,8.64,5.37,102.1,1.781981
2025-01-03,12:00:00,28.98,84.16,302.13,3.68,13.25,8.23,84.6,1.476549
