data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2026-12-01,00:00:00,27.73,81.91,300.88,4.58,16.49,10.25,99.9,1.743584
2026-12-01,03:00:00,20.55,68.99,293.7,2.62,9.43,5.86,68.6,1.197296
2026-12-01,06:00:00,27.93,82.27,301.08,4.16,14.98,9.31,117.8,2.055998
2026-12-01,09:00:00,32.36,90.25,305.51,3.74,13.46,8.37,109.8,1.916372
2026-12-01,12:00:00,23.09,73.56,296.24,6.57,23.65,14.7,93.2,1.626647
2026-12-01,15:00:00,30.15,86.27,303.3,3.02,10.87,6.76,99.0,1.727876
2026-12-01,18:00:00,24.22,75.6,297.37,6.53,23.51,14.61,111.8,1.951278
2026-12-01,21:00:00,26.16,79.09,299.31,3.87,13.93,8.66,123.1,2.1485
2026-12-02,00:00:00,23.38,74.08,296.53,3.22,11.59,7.2,107.6,1.877974
2026-12-02,03:00:00,20.32,68.58,293.47,3.82,13.75,8.55,91.1,1.589995
2026-12-02,06:00:00,24.17,75.51,297.32,5.8,20.88,12.97,113.4,1.979203
2026-12-02,09:00:00,29.65,85.37,302.8,3.82,13.75,8.55,100.5,1.754056
2026-12-02,12:00:00,26.33,79.39,299.48,4.04,14.54,9.04,100.6,1.755801
2026-12-02,15:00:00,23.49,74.28,296.64,1.52,5.47,3.4,143.2,2.499311
2026-12-02,18:00:00,26.25,79.25,299.4,4.01,14.44,8.97,104.4,1.822124
2026-12-02,21:00:00,26.09,78.96,299.24,3.63,13.07,8.12,104.1,1.816888
2026-12-03,00:00:00,21.16,70.09,294.31,4.2,15.12,9.4,37.3,0.651008
2026-12-03,03:00:00,25.86,78.55,299.01,4.81,17.32,10.76,119.6,2.087414
2026-12-03,06:00:00,18.91,66.04,292.06,1.36,4.9,3.04,80.9,1.411971
2026-12-03,09:00:00,32.14,89.85,305.29,5.38,19.37,12.03,82.0,1.43117
2026-12-03,12:00:00,25.04,77.07,298.19,2.05,7.38,4.59,62.5,1.090831
2026-12-03,15:00:00,26.12,79.02,299.27,2.94,10.58,6.58,95.2,1.661553
2026-12-03,18:00:00,25.71,78.28,298.86,2.9,10.44,6.49,123.7,2.158972
2026-12-03,21:00:00,21.96,71.53,295.11,2.96,10.66,6.62,109.4,1.90939
2026-12-04,00:00:00,19.65,67.37,292.8,2.6,9.36,5.82,110.0,1.919862
2026-12-04,03:00:00,17.13,62.83,290.28,6.09,21.92,13.62,76.0,1.32645
2026-12-04,06:00:00,25.82,78.48,298.97,3.35,12.06,7.49,107.8,1.881465
2026-12-04,09:00:00,27.68,81.82,300.83,5.71,20.56,12.77,64.4,1.123992
2026-12-04,12:00:00,31.3,88.34,304.45,5.89,21.2,13.18,124.9,2.179916
2026-12-04,15:00:00,31.66,88.99,304.81,1.11,4.0,2.48,108.7,1.897173
2026-12-04,18:00:00,25.72,78.3,298.87,4.33,15.59,9.69,104.6,1.825614
2026-12-04,21:00:00,25.14,77.25,298.29,4.35,15.66,9.73,63.0,1.099557
2026-12-05,00:00:00,24.32,75.78,297.47,3.07,11.05,6.87,96.0,1.675516
