data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-08-01,00:00:00,18.4,85.3,202.7
2025-08-01,03:00:00,11.27,85.0,207.5
2025-08-01,06:00:00,20.36,85.9,160.5
2025-08-01,09:00:00,21.33,74.8,202.3
2025-08-01,12:00:00,25.94,75.0,193.8
2025-08-01,15:00:00,21.72,75.4,165.8
2025-08-01,18:00:00,11.8,69.1,200.6
2025-08-01,21:00:00,16.59,76.6,194.5
2025-08-02,00:00:00,18.96,86.8,171.2
2025-08-02,03:00:00,12.1,86.8,195.7
2025-08-02,06:00:00,16.74,74.4,217.8
2025-08-02,09:00:00,18.03,79.4,158.2
2025-08-02,12:00:00,20.35,72.3,214.3
2025-08-02,15:00:00,22.63,83.3,193.7
2025-08-02,18:00:00,21.12,85.2,203.9
2025-08-02,21:00:00,21.15,74.7,191.7
2025-08-03,00:00:00,11.41,86.2,181.9
2025-08-03,03:00:00,13.6,83.4,184.9
2025-08-03,06:00:00,12.97,73.6,160.8
2025-08-03,09:00:00,18.33,79.3,169.0
2025-08-03,12:00:00,17.53,58.8,175.7
2025-08-03,15:00:00,18.27,69.1,192.9
2025-08-03,18:00:00,19.37,82.0,168.3
2025-08-03,21:00:00,13.41,90.0,219.1
2025-08-04,00:00:00,11.14,90.2,165.3
2025-08-04,03:00:00,17.91,87.0,211.3
2025-08-04,06:00:00,17.77,67.8,171.2
2025-08-04,09:00:00,15.63,79.6,177.2
2025-08-04,12:00:00,22.96,70.7,186.1
2025-08-04,15:00:00,18.36,72.8,195.5
2025-08-04,18:00:00,12.94,73.2,171.4
2025-08-04,21:00:00,10.26,77.2,213.4
2025-08-05,00:00:00,15.04,85.6,155.3
2025-08-05,03:00:00,11.45,84.3,250.3
2025-08-05,06:00:00,16.73,82.9,216.5
2025-08-05,09:00:00,22.17,77.8,209.3
2025-08-05,12:00:00,21.95,68.2,174.2
2025-08-05,15:00:00,18.3,74.4,124.2
2025-08-05,18:00:00,15.0,79.4,161.3
2025-08-05,21:00:00,10.11,90.6,196.8
2025-08-06,00:00:00,13.83,85.6,186.6
