data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2026-08-01,00:00:00,10.14,50.25,283.29,6.94,24.98,15.52,180.1,3.143338
2026-08-01,03:00:00,10.56,51.01,283.71,6.29,22.64,14.07,178.0,3.106686
2026-08-01,06:00:00,13.45,56.21,286.6,6.69,24.08,14.97,186.0,3.246312
2026-08-01,09:00:00,20.97,69.75,294.12,5.25,18.9,11.74,181.3,3.164282
2026-08-01,12:00:00,22.62,72.72,295.77,6.33,22.79,14.16,196.4,3.427827
2026-08-01,15:00:00,17.63,63.73,290.78,6.24,22.46,13.96,179.3,3.129375
2026-08-01,18:00:00,14.96,58.93,288.11,7.24,26.06,16.2,214.6,3.745477
2026-08-01,21:00:00,15.58,60.04,288.73,5.63,20.27,12.59,183.6,3.204425
2026-08-02,00:00:00,12.34,54.21,285.49,2.2,7.92,4.92,177.6,3.099705
2026-08-02,03:00:00,9.94,49.89,283.09,1.47,5.29,3.29,182.5,3.185226
2026-08-02,06:00:00,16.2,61.16,289.35,2.39,8.6,5.35,181.7,3.171263
2026-08-02,09:00:00,17.3,63.14,290.45,5.55,19.98,12.42,239.8,4.1853
2026-08-02,12:00:00,18.31,64.96,291.46,2.98,10.73,6.67,236.7,4.131194
2026-08-02,15:00:00,13.26,55.87,286.41,1.47,5.29,3.29,181.0,3.159046
2026-08-02,18:00:00,18.31,64.96,291.46,6.4,23.04,14.32,156.5,2.73144
2026-08-02,21:00:00,15.82,60.48,288.97,6.49,23.36,14.52,208.8,3.644247
2026-08-03,00:00:00,11.25,52.25,284.4,5.68,20.45,12.71,149.2,2.604031
2026-08-03,03:00:00,13.46,56.23,286.61,5.04,18.14,11.27,183.9,3.20966
2026-08-03,06:00:00,9.14,48.45,282.29,4.2,15.12,9.4,157.2,2.743658
2026-08-03,09:00:00,17.66,63.79,290.81,5.11,18.4,11.43,173.1,3.021165
2026-08-03,12:00:00,16.05,60.89,289.2,7.84,28.22,17.54,170.8,2.981022
2026-08-03,15:00:00,13.58,56.44,286.73,7.59,27.32,16.98,124.9,2.179916
2026-08-03,18:00:00,13.36,56.05,286.51,4.18,15.05,9.35,197.8,3.452261
2026-08-03,21:00:00,10.35,50.63,283.5,3.92,14.11,8.77,192.9,3.36674
2026-08-04,00:00:00,3.73,38.71,276.88,5.85,21.06,13.09,193.8,3.382448
2026-08-04,03:00:00,11.12,52.02,284.27,4.36,15.7,9.75,193.0,3.368485
2026-08-04,06:00:00,15.93,60.67,289.08,5.99,21.56,13.4,209.2,3.651229
2026-08-04,09:00:00,13.26,55.87,286.41,5.45,19.62,12.19,193.7,3.380703
2026-08-04,12:00:00,17.48,63.46,290.63,3.15,11.34,7.05,181.0,3.159046
2026-08-04,15:00:00,15.75,60.35,288.9,5.29,19.04,11.83,267.2,4.66352
2026-08-04,18:00:00,19.43,66.97,292.58,5.26,18.94,11.77,196.0,3.420845
2026-08-04,21:00:00,13.95,57.11,287.1,6.78,24.41,15.17,201.4,3.515093
2026-08-05,00:00:00,11.48,52.66,284.63,4.6,16.56,10.29,157.1,2.741912
2026-08-05,03:00:00,10.38,50.68,283.53,7.11,25.6,15.9,164.0,2.86234
2026-08-05,06:00:00,17.58,63.64,290.73,6.7,24.12,14.99,208.8,3.644247
2026-08-05,09:00:00,16.74,62.13,289.89,4.1,14.76,9.17,171.0,2.984513
2026-08-05,12:00:00,21.55,70.79,294.7,5.41,19.48,12.1,200.8,3.504621
2026-08-05,15:00:00,26.02,78.84,299.17,1.78,6.41,3.98,194.1,3.387684
2026-08-05,18:00:00,16.52,61.74,289.67,3.8,13.68,8.5,175.7,3.066543
2026-08-05,21:00:00,15.2,59.36,288.35,7.42,26.71,16.6,215.0,3.752458
2026-08-06,00:00:00,15.28,59.5,288.43,5.51,19.84,12.33,152.6,2.663372
2026-08-06,03:00:00,16.39,61.5,289.54,5.09,18.32,11.39,190.6,3.326598
2026-08-06,06:00:00,15.38,59.68,288.53,7.37,26.53,16.49,191.0,3.333579
2026-08-06,09:00:00,15.46,59.83,288.61,4.12,14.83,9.22,187.1,3.265511
2026-08-06,12:00:00,17.36,63.25,290.51,5.42,19.51,12.12,200.2,3.494149
2026-08-06,15:00:00,14.11,57.4,287.26,5.89,21.2,13.18,207.6,3.623304
2026-08-06,18:00:00,15.5,59.9,288.65,8.4,30.24,18.79,184.7,3.223623
2026-08-06,21:00:00,14.16,57.49,287.31,5.15,18.54,11.52,194.1,3.387684
2026-08-07,00:00:00,10.92,51.66,284.07,4.46,16.06,9.98,202.7,3.537782
2026-08-07,03:00:00,9.67,49.41,282.82,5.09,18.32,11.39,202.1,3.52731
2026-08-07,06:00:00,12.33,54.19,285.48,7.91,28.48,17.69,174.3,3.042109
2026-08-07,09:00:00,14.88,58.78,288.03,6.43,23.15,14.38,221.5,3.865904
2026-08-07,12:00:00,24.29,75.72,297.44,3.86,13.9,8.63,138.8,2.422517
2026-08-07,15:00:00,9.1,48.38,282.25,2.13,7.67,4.76,180.4,3.148574
2026-08-07,18:00:00,16.94,62.49,290.09,4.4,15.84,9.84,227.9,3.977605
2026-08-07,21:00:00,12.87,55.17,286.02,7.34,26.42,16.42,192.3,3.356268
2026-08-08,00:00:00,16.72,62.1,289.87,3.43,12.35,7.67,173.2,3.02291
2026-08-08,03:00:00,10.19,50.34,283.34,5.01,18.04,11.21,215.9,3.768166
2026-08-08,06:00:00,14.38,57.88,287.53,3.45,12.42,7.72,163.0,2.844887
2026-08-08,09:00:00,16.29,61.32,289.44,6.63,23.87,14.83,171.5,2.99324
2026-08-08,12:00:00,16.44,61.59,289.59,5.28,19.01,11.81,186.2,3.249803
2026-08-08,15:00:00,18.92,66.06,292.07,5.99,21.56,13.4,193.2,3.371976
2026-08-08,18:00:00,15.47,59.85,288.62,5.71,20.56,12.77,169.3,2.954842
2026-08-08,21:00:00,11.31,52.36,284.46,4.98,17.93,11.14,155.6,2.715732
2026-08-09,00:00:00,14.53,58.15,287.68,1.91,6.88,4.27,189.6,3.309144
2026-08-09,03:00:00,9.91,49.84,283.06,6.85,24.66,15.32,146.0,2.548181
2026-08-09,06:00:00,16.64,61.95,289.79,5.39,19.4,12.06,215.6,3.76293
2026-08-09,09:00:00,18.29,64.92,291.44,5.49,19.76,12.28,241.1,4.207989
2026-08-09,12:00:00,14.89,58.8,288.04,7.33,26.39,16.4,216.3,3.775147
2026-08-09,15:00:00,15.91,60.64,289.06,6.38,22.97,14.27,195.3,3.408628
2026-08-09,18:00:00,11.9,53.42,285.05,3.48,12.53,7.78,188.8,3.295182
2026-08-09,21:00:00,17.58,63.64,290.73,3.82,13.75,8.55,230.7,4.026475
2026-08-10,00:00:00,13.41,56.14,286.56,5.03,18.11,11.25,216.7,3.782128
2026-08-10,03:00:00,8.0,46.4,281.15,4.51,16.24,10.09,155.3,2.710496
2026-08-10,06:00:00,11.96,53.53,285.11,6.62,23.83,14.81,169.3,2.954842
2026-08-10,09:00:00,16.13,61.03,289.28,6.46,23.26,14.45,199.1,3.474951
2026-08-10,12:00:00,17.72,63.9,290.87,7.07,25.45,15.82,162.1,2.829179
2026-08-10,15:00:00,15.56,60.01,288.71,4.13,14.87,9.24,159.6,2.785545
2026-08-10,18:00:00,14.76,58.57,287.91,5.37,19.33,12.01,148.1,2.584833
2026-08-10,21:00:00,13.68,56.62,286.83,5.17,18.61,11.56,185.0,3.228859
2026-08-11,00:00:00,11.91,53.44,285.06,3.88,13.97,8.68,162.0,2.827433
2026-08-11,03:00:00,16.98,62.56,290.13,3.61,13.0,8.08,173.0,3.01942
2026-08-11,06:00:00,18.84,65.91,291.99,6.45,23.22,14.43,209.5,3.656465
2026-08-11,09:00:00,16.44,61.59,289.59,7.36,26.5,16.46,217.9,3.803072
2026-08-11,12:00:00,21.72,71.1,294.87,4.87,17.53,10.89,223.8,3.906047
2026-08-11,15:00:00,20.26,68.47,293.41,3.09,11.12,6.91,147.6,2.576106
2026-08-11,18:00:00,13.85,56.93,287.0,6.52,23.47,14.58,204.6,3.570944
2026-08-11,21:00:00,17.91,64.24,291.06,2.78,10.01,6.22,185.5,3.237586
2026-08-12,00:00:00,9.17,48.51,282.32,6.71,24.16,15.01,204.3,3.565708
2026-08-12,03:00:00,11.17,52.11,284.32,5.74,20.66,12.84,200.6,3.50113
2026-08-12,06:00:00,12.15,53.87,285.3,7.23,26.03,16.17,201.2,3.511602
2026-08-12,09:00:00,17.76,63.97,290.91,4.63,16.67,10.36,170.2,2.97055
2026-08-12,12:00:00,19.66,67.39,292.81,7.89,28.4,17.65,153.1,2.672099
2026-08-12,15:00:00,14.83,58.69,287.98,4.86,17.5,10.87,205.5,3.586652
