data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2024-06-01,00:00:00,12.92,55.26,286.07,3.96,14.26,8.86,176.6,3.082251
2024-06-01,03:00:00,10.56,51.01,283.71,5.71,20.56,12.77,216.1,3.771657
2024-06-01,06:00:00,18.24,64.83,291.39,7.41,26.68,16.58,192.2,3.354523
2024-06-01,09:00:00,16.86,62.35,290.01,4.51,16.24,10.09,169.2,2.953097
2024-06-01,12:00:00,20.04,68.07,293.19,5.41,19.48,12.1,141.8,2.474877
2024-06-01,15:00:00,20.41,68.74,293.56,5.51,19.84,12.33,202.3,3.530801
2024-06-01,18:00:00,15.99,60.78,289.14,2.47,8.89,5.53,211.4,3.689626
2024-06-01,21:00:00,15.81,60.46,288.96,3.42,12.31,7.65,180.7,3.15381
2024-06-02,00:00:00,13.01,55.42,286.16,3.66,13.18,8.19,220.0,3.839724
2024-06-02,03:00:00,11.61,52.9,284.76,6.27,22.57,14.03,208.9,3.645993
2024-06-02,06:00:00,17.87,64.17,291.02,4.38,15.77,9.8,215.8,3.766421
2024-06-02,09:00:00,18.39,65.1,291.54,4.96,17.86,11.1,198.6,3.466224
2024-06-02,12:00:00,18.94,66.09,292.09,0.82,2.95,1.83,166.1,2.898992
2024-06-02,15:00:00,22.95,73.31,296.1,3.1,11.16,6.93,195.2,3.406883
2024-06-02,18:00:00,11.71,53.08,284.86,1.16,4.18,2.59,171.2,2.988004
2024-06-02,21:00:00,11.3,52.34,284.45,4.17,15.01,9.33,194.9,3.401647
2024-06-03,00:00:00,14.72,58.5,287.87,3.12,11.23,6.98,190.8,3.330088
2024-06-03,03:00:00,10.4,50.72,283.55,3.06,11.02,6.85,192.1,3.352777
2024-06-03,06:00:00,17.9,64.22,291.05,5.2,18.72,11.63,147.3,2.57087
2024-06-03,09:00:00,15.98,60.76,289.13,6.25,22.5,13.98,227.6,3.972369
2024-06-03,12:00:00,18.47,65.25,291.62,7.25,26.1,16.22,195.7,3.415609
2024-06-03,15:00:00,17.05,62.69,290.2,7.0,25.2,15.66,194.5,3.394665
2024-06-03,18:00:00,12.36,54.25,285.51,4.91,17.68,10.98,176.6,3.082251
2024-06-03,21:00:00,15.56,60.01,288.71,6.36,22.9,14.23,212.7,3.712315
2024-06-04,00:00:00,13.75,56.75,286.9,2.92,10.51,6.53,146.9,2.563889
2024-06-04,03:00:00,16.4,61.52,289.55,4.11,14.8,9.19,202.6,3.536037
2024-06-04,06:00:00,13.25,55.85,286.4,6.31,22.72,14.12,165.6,2.890265
2024-06-04,09:00:00,19.7,67.46,292.85,5.62,20.23,12.57,162.6,2.837905
2024-06-04,12:00:00,15.87,60.57,289.02,2.24,8.06,5.01,198.1,3.457497
2024-06-04,15:00:00,17.07,62.73,290.22,7.58,27.29,16.96,203.7,3.555236
2024-06-04,18:00:00,16.23,61.21,289.38,4.15,14.94,9.28,204.5,3.569198
2024-06-04,21:00:00,16.49,61.68,289.64,6.61,23.8,14.79,206.7,3.607596
2024-06-05,00:00:00,14.27,57.69,287.42,6.71,24.16,15.01,221.8,3.87114
2024-06-05,03:00:00,14.98,58.96,288.13,3.83,13.79,8.57,199.7,3.485423
2024-06-05,06:00:00,12.72,54.9,285.87,4.01,14.44,8.97,201.3,3.513348
2024-06-05,09:00:00,15.31,59.56,288.46,3.91,14.08,8.75,161.2,2.813471
2024-06-05,12:00:00,13.97,57.15,287.12,3.94,14.18,8.81,202.1,3.52731
2024-06-05,15:00:00,13.15,55.67,286.3,4.65,16.74,10.4,159.1,2.776819
2024-06-05,18:00:00,13.25,55.85,286.4,3.86,13.9,8.63,196.2,3.424336
2024-06-05,21:00:00,15.18,59.32,288.33,6.31,22.72,14.12,166.3,2.902483
2024-06-06,00:00:00,8.33,46.99,281.48,3.03,10.91,6.78,192.6,3.361504
2024-06-06,03:00:00,14.47,58.05,287.62,0.93,3.35,2.08,239.1,4.173082
2024-06-06,06:00:00,11.21,52.18,284.36,4.51,16.24,10.09,242.4,4.230678
2024-06-06,09:00:00,15.37,59.67,288.52,1.55,5.58,3.47,165.1,2.881539
2024-06-06,12:00:00,14.02,57.24,287.17,6.06,21.82,13.56,178.8,3.120649
2024-06-06,15:00:00,18.94,66.09,292.09,2.7,9.72,6.04,183.2,3.197443
2024-06-06,18:00:00,12.77,54.99,285.92,2.64,9.5,5.91,216.4,3.776893
2024-06-06,21:00:00,10.72,51.3,283.87,4.53,16.31,10.13,186.4,3.253294
2024-06-07,00:00:00,12.02,53.64,285.17,4.58,16.49,10.25,177.2,3.092723
2024-06-07,03:00:00,14.24,57.63,287.39,6.13,22.07,13.71,205.9,3.593633
2024-06-07,06:00:00,16.11,61.0,289.26,2.92,10.51,6.53,206.6,3.60585
2024-06-07,09:00:00,16.62,61.92,289.77,5.18,18.65,11.59,197.6,3.448771
2024-06-07,12:00:00,11.47,52.65,284.62,1.58,5.69,3.53,208.2,3.633776
2024-06-07,15:00:00,16.33,61.39,289.48,3.86,13.9,8.63,181.4,3.166027
2024-06-07,18:00:00,19.53,67.15,292.68,6.23,22.43,13.94,188.4,3.2882
2024-06-07,21:00:00,13.97,57.15,287.12,3.24,11.66,7.25,220.4,3.846706
2024-06-08,00:00:00,16.3,61.34,289.45,2.53,9.11,5.66,123.3,2.151991
2024-06-08,03:00:00,12.5,54.5,285.65,2.38,8.57,5.32,243.6,4.251622
2024-06-08,06:00:00,16.8,62.24,289.95,2.9,10.44,6.49,183.1,3.195698
2024-06-08,09:00:00,19.87,67.77,293.02,0.81,2.92,1.81,192.4,3.358013
2024-06-08,12:00:00,13.74,56.73,286.89,3.5,12.6,7.83,205.8,3.591888
2024-06-08,15:00:00,14.3,57.74,287.45,7.0,25.2,15.66,157.0,2.740167
2024-06-08,18:00:00,18.36,65.05,291.51,8.58,30.89,19.19,166.7,2.909464
2024-06-08,21:00:00,13.48,56.26,286.63,2.63,9.47,5.88,193.7,3.380703
2024-06-09,00:00:00,14.55,58.19,287.7,3.81,13.72,8.52,201.5,3.516838
2024-06-09,03:00:00,15.71,60.28,288.86,3.99,14.36,8.93,201.8,3.522074
2024-06-09,06:00:00,15.11,59.2,288.26,4.44,15.98,9.93,172.2,3.005457
2024-06-09,09:00:00,19.52,67.14,292.67,6.88,24.77,15.39,244.3,4.263839
2024-06-09,12:00:00,12.47,54.45,285.62,3.84,13.82,8.59,161.9,2.825688
2024-06-09,15:00:00,13.89,57.0,287.04,4.19,15.08,9.37,182.3,3.181735
2024-06-09,18:00:00,17.7,63.86,290.85,4.61,16.6,10.31,207.0,3.612832
2024-06-09,21:00:00,15.65,60.17,288.8,3.48,12.53,7.78,174.7,3.04909
2024-06-10,00:00:00,10.96,51.73,284.11,3.73,13.43,8.34,226.9,3.960152
2024-06-10,03:00:00,9.68,49.42,282.83,5.54,19.94,12.39,162.0,2.827433
2024-06-10,06:00:00,12.54,54.57,285.69,8.1,29.16,18.12,197.9,3.454007
2024-06-10,09:00:00,19.68,67.42,292.83,4.44,15.98,9.93,233.1,4.068362
2024-06-10,12:00:00,19.91,67.84,293.06,5.04,18.14,11.27,240.4,4.195772
2024-06-10,15:00:00,17.8,64.04,290.95,2.19,7.88,4.9,198.6,3.466224
2024-06-10,18:00:00,10.34,50.61,283.49,2.48,8.93,5.55,221.2,3.860668
2024-06-10,21:00:00,16.72,62.1,289.87,2.88,10.37,6.44,207.3,3.618068
2024-06-11,00:00:00,14.18,57.52,287.33,5.66,20.38,12.66,208.1,3.63203
2024-06-11,03:00:00,14.33,57.79,287.48,6.96,25.06,15.57,175.9,3.070034
2024-06-11,06:00:00,14.71,58.48,287.86,5.97,21.49,13.35,231.7,4.043928
2024-06-11,09:00:00,17.59,63.66,290.74,5.66,20.38,12.66,226.9,3.960152
2024-06-11,12:00:00,19.62,67.32,292.77,4.81,17.32,10.76,175.3,3.059562
2024-06-11,15:00:00,14.54,58.17,287.69,7.35,26.46,16.44,193.7,3.380703
2024-06-11,18:00:00,14.05,57.29,287.2,8.61,31.0,19.26,203.0,3.543018
2024-06-11,21:00:00,13.5,56.3,286.65,5.01,18.04,11.21,198.6,3.466224
2024-06-12,00:00:00,10.75,51.35,283.9,4.41,15.88,9.86,147.6,2.576106
