data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2026-01-01,00:00:00,18.67,65.61,291.82,5.18,18.65,11.59,92.3,1.610939
2026-01-01,03:00:00,23.87,74.97,297.02,4.06,14.62,9.08,157.0,2.740167
2026-01-01,06:00:00,25.26,77.47,298.41,7.09,25.52,15.86,122.7,2.141519
2026-01-01,09:00:00,34.93,94.87,308.08,4.98,17.93,11.14,135.3,2.36143
2026-01-01,12:00:00,21.04,69.87,294.19,2.94,10.58,6.58,132.0,2.303835
2026-01-01,15:00:00,25.12,77.22,298.27,2.31,8.32,5.17,83.3,1.453859
2026-01-01,18:00:00,28.01,82.42,301.16,5.87,21.13,13.13,144.6,2.523746
2026-01-01,21:00:00,16.57,61.83,289.72,4.27,15.37,9.55,160.2,2.796017
2026-01-02,00:00:00,15.78,60.4,288.93,4.69,16.88,10.49,120.6,2.104867
2026-01-02,03:00:00,23.17,73.71,296.32,5.99,21.56,13.4,103.5,1.806416
2026-01-02,06:00:00,23.86,74.95,297.01,6.93,24.95,15.5,150.9,2.633702
2026-01-02,09:00:00,33.35,92.03,306.5,3.68,13.25,8.23,116.9,2.04029
2026-01-02,12:00:00,28.98,84.16,302.13,2.93,10.55,6.55,133.5,2.330015
2026-01-02,15:00:00,28.06,82.51,301.21,5.02,18.07,11.23,134.3,2.343977
2026-01-02,18:00:00,23.95,75.11,297.1,6.52,23.47,14.58,111.1,1.939061
2026-01-02,21:00:00,24.68,76.42,297.83,5.78,20.81,12.93,120.9,2.110103
2026-01-03,00:00:00,28.88,83.98,302.03,5.8,20.88,12.97,120.2,2.097886
2026-01-03,03:00:00,19.84,67.71,292.99,3.03,10.91,6.78,111.1,1.939061
2026-01-03,06:00:00,27.62,81.72,300.77,3.31,11.92,7.4,140.2,2.446952
2026-01-03,09:00:00,30.38,86.68,303.53,6.0,21.6,13.42,70.6,1.232202
2026-01-03,12:00:00,26.39,79.5,299.54,4.51,16.24,10.09,108.4,1.891937
2026-01-03,15:00:00,27.6,81.68,300.75,3.21,11.56,7.18,109.8,1.916372
