data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-10-01,00:00:00,16.5,91.6,130.3
2025-10-01,03:00:00,17.02,73.0,135.6
2025-10-01,06:00:00,19.73,84.8,168.6
2025-10-01,09:00:00,23.83,69.8,129.4
2025-10-01,12:00:00,25.0,80.6,108.6
2025-10-01,15:00:00,20.75,76.0,127.2
2025-10-01,18:00:00,24.04,84.3,145.0
2025-10-01,21:00:00,18.62,90.0,138.2
2025-10-02,00:00:00,19.21,71.0,185.0
2025-10-02,03:00:00,19.62,74.8,119.5
2025-10-02,06:00:00,23.4,81.3,141.3
2025-10-02,09:00:00,22.74,72.6,149.4
2025-10-02,12:00:00,26.19,74.8,114.2
2025-10-02,15:00:00,23.15,75.2,83.0
2025-10-02,18:00:00,23.74,73.7,112.3
2025-10-02,21:00:00,22.27,87.3,159.4
2025-10-03,00:00:00,21.15,86.4,140.4
2025-10-03,03:00:00,19.65,85.2,170.1
2025-10-03,06:00:00,28.68,72.7,144.9
2025-10-03,09:00:00,22.98,75.8,141.1
2025-10-03,12:00:00,21.3,71.2,182.1
2025-10-03,15:00:00,26.4,69.0,163.9
2025-10-03,18:00:00,21.41,82.6,139.7
2025-10-03,21:00:00,19.63,70.7,150.8
2025-10-04,00:00:00,23.39,86.3,96.2
2025-10-04,03:00:00,17.94,86.6,139.0
2025-10-04,06:00:00,25.05,78.2,148.1
2025-10-04,09:00:00,21.02,69.4,163.8
2025-10-04,12:00:00,25.32,68.7,169.1
2025-10-04,15:00:00,24.7,75.4,144.2
2025-10-04,18:00:00,19.63,82.7,129.4
2025-10-04,21:00:00,19.56,89.0,132.5
2025-10-05,00:00:00,14.98,72.0,117.3
2025-10-05,03:00:00,25.9,80.1,148.1
2025-10-05,06:00:00,23.34,72.2,102.1
2025-10-05,09:00:00,23.47,74.2,140.8
2025-10-05,12:00:00,22.86,80.4,139.6
2025-10-05,15:00:00,25.54,72.1,127.0
2025-10-05,18:00:00,22.45,79.9,145.2
2025-10-05,21:00:00,14.68,68.4,122.0
2025-10-06,00:00:00,20.69,78.0,134.1
2025-10-06,03:00:00,19.85,75.6,164.6
2025-10-06,06:00:00,21.37,71.9,166.6
2025-10-06,09:00:00,22.14,74.5,176.4
2025-10-06,12:00:00,22.59,74.0,136.0
2025-10-06,15:00:00,26.59,78.0,134.3
2025-10-06,18:00:00,26.36,82.7,129.3
2025-10-06,21:00:00,22.47,89.2,114.7
2025-10-07,00:00:00,20.38,85.5,170.3
2025-10-07,03:00:00,15.88,87.0,163.1
2025-10-07,06:00:00,24.82,70.1,114.9
2025-10-07,09:00:00,22.29,71.0,137.1
2025-10-07,12:00:00,26.87,76.4,100.5
2025-10-07,15:00:00,25.0,71.1,144.0
2025-10-07,18:00:00,19.08,62.5,132.8
2025-10-07,21:00:00,23.1,98.0,185.6
2025-10-08,00:00:00,19.1,88.2,132.6
2025-10-08,03:00:00,20.81,82.0,136.4
2025-10-08,06:00:00,20.09,82.9,110.8
2025-10-08,09:00:00,28.99,75.2,179.8
2025-10-08,12:00:00,28.83,65.0,152.8
2025-10-08,15:00:00,17.07,71.5,107.5
2025-10-08,18:00:00,18.72,86.1,139.3
2025-10-08,21:00:00,18.56,83.9,134.6
2025-10-09,00:00:00,18.62,68.5,99.2
2025-10-09,03:00:00,19.63,82.2,102.0
2025-10-09,06:00:00,23.73,83.5,156.1
2025-10-09,09:00:00,24.67,69.3,190.5
2025-10-09,12:00:00,23.8,77.5,154.8
2025-10-09,15:00:00,22.82,69.7,123.4
2025-10-09,18:00:00,24.16,70.7,130.9
2025-10-09,21:00:00,21.23,90.1,112.1
2025-10-10,00:00:00,19.76,79.6,152.9
2025-10-10,03:00:00,20.78,76.0,189.8
2025-10-10,06:00:00,16.27,77.6,90.7
2025-10-10,09:00:00,22.86,76.9,164.2
2025-10-10,12:00:00,20.13,75.1,130.2
2025-10-10,15:00:00,21.12,66.2,162.3
2025-10-10,18:00:00,19.35,71.1,167.6
2025-10-10,21:00:00,22.38,84.9,172.0
2025-10-11,00:00:00,20.02,83.2,142.1
2025-10-11,03:00:00,23.79,79.5,152.2
2025-10-11,06:00:00,23.27,68.4,148.8
2025-10-11,09:00:00,28.99,65.0,136.6
2025-10-11,12:00:00,30.36,78.8,127.5
2025-10-11,15:00:00,28.16,70.9,171.4
2025-10-11,18:00:00,20.9,84.9,126.6
2025-10-11,21:00:00,16.66,94.3,133.2
2025-10-12,00:00:00,22.61,90.9,127.4
2025-10-12,03:00:00,18.55,89.3,157.4
2025-10-12,06:00:00,24.61,77.5,119.4
2025-10-12,09:00:00,22.2,70.1,106.4
2025-10-12,12:00:00,26.99,68.6,147.0
2025-10-12,15:00:00,22.27,64.5,174.5
2025-10-12,18:00:00,24.42,76.1,114.3
2025-10-12,21:00:00,17.27,82.6,122.5
2025-10-13,00:00:00,19.33,83.6,156.8
2025-10-13,03:00:00,21.03,89.7,147.0
2025-10-13,06:00:00,19.72,76.9,133.9
2025-10-13,09:00:00,21.35,78.3,124.5
2025-10-13,12:00:00,28.7,65.7,175.0
2025-10-13,15:00:00,18.33,56.1,127.3
2025-10-13,18:00:00,24.93,84.4,141.9
2025-10-13,21:00:00,20.82,80.4,121.8
2025-10-14,00:00:00,18.97,84.3,194.3
2025-10-14,03:00:00,16.41,82.0,126.2
2025-10-14,06:00:00,23.7,74.7,155.8
2025-10-14,09:00:00,22.31,68.2,129.5
2025-10-14,12:00:00,29.12,73.7,131.7
2025-10-14,15:00:00,25.62,65.7,133.4
2025-10-14,18:00:00,18.8,78.0,166.9
2025-10-14,21:00:00,19.26,85.9,144.3
2025-10-15,00:00:00,19.68,68.6,104.3
2025-10-15,03:00:00,17.57,81.0,172.8
2025-10-15,06:00:00,21.51,77.2,117.4
2025-10-15,09:00:00,23.23,72.3,150.0
2025-10-15,12:00:00,22.47,81.4,143.5
2025-10-15,15:00:00,24.71,75.9,113.4
2025-10-15,18:00:00,22.65,73.6,159.1
2025-10-15,21:00:00,17.26,83.5,111.7
2025-10-16,00:00:00,13.54,74.9,179.0
2025-10-16,03:00:00,22.08,76.8,169.9
2025-10-16,06:00:00,25.02,85.7,208.8
2025-10-16,09:00:00,22.93,75.9,182.4
2025-10-16,12:00:00,28.72,73.8,138.5
2025-10-16,15:00:00,22.52,62.4,155.3
2025-10-16,18:00:00,23.4,81.2,132.1
2025-10-16,21:00:00,23.51,93.3,162.2
2025-10-17,00:00:00,16.32,89.3,158.8
2025-10-17,03:00:00,25.74,90.6,164.7
2025-10-17,06:00:00,21.83,77.4,189.6
2025-10-17,09:00:00,22.3,83.4,120.4
2025-10-17,12:00:00,29.94,76.7,153.0
2025-10-17,15:00:00,22.33,74.0,143.3
2025-10-17,18:00:00,18.45,89.4,180.7
2025-10-17,21:00:00,21.36,71.4,152.5
2025-10-18,00:00:00,18.63,92.5,138.0
2025-10-18,03:00:00,15.99,79.4,164.4
2025-10-18,06:00:00,20.39,88.7,141.0
2025-10-18,09:00:00,26.62,75.0,115.3
2025-10-18,12:00:00,24.19,71.9,99.2
2025-10-18,15:00:00,29.47,82.0,150.1
2025-10-18,18:00:00,22.54,78.2,140.8
2025-10-18,21:00:00,23.07,85.9,98.2
2025-10-19,00:00:00,19.03,82.9,155.5
2025-10-19,03:00:00,19.24,78.2,142.4
2025-10-19,06:00:00,24.06,73.7,139.1
2025-10-19,09:00:00,25.94,87.3,123.9
2025-10-19,12:00:00,21.63,77.2,126.0
2025-10-19,15:00:00,25.57,72.9,111.9
2025-10-19,18:00:00,21.31,84.4,98.5
2025-10-19,21:00:00,26.46,72.7,140.6
2025-10-20,00:00:00,20.94,80.5,150.2
2025-10-20,03:00:00,25.93,85.2,96.3
2025-10-20,06:00:00,24.24,74.8,128.2
2025-10-20,09:00:00,23.98,78.8,128.0
2025-10-20,12:00:00,25.29,74.1,117.0
2025-10-20,15:00:00,24.88,70.4,109.7
2025-10-20,18:00:00,20.19,80.5,122.6
2025-10-20,21:00:00,17.89,81.4,144.5
2025-10-21,00:00:00,20.35,82.3,124.8
2025-10-21,03:00:00,14.86,82.6,150.1
2025-10-21,06:00:00,18.51,66.0,147.9
2025-10-21,09:00:00,28.28,68.6,123.8
2025-10-21,12:00:00,21.27,71.9,144.7
2025-10-21,15:00:00,18.66,56.3,126.2
2025-10-21,18:00:00,20.23,87.6,107.2
2025-10-21,21:00:00,20.08,87.2,150.2
2025-10-22,00:00:00,16.26,86.9,141.4
2025-10-22,03:00:00,12.25,85.0,160.7
2025-10-22,06:00:00,25.23,78.6,142.9
2025-10-22,09:00:00,25.56,74.7,112.7
2025-10-22,12:00:00,20.38,80.1,152.4
2025-10-22,15:00:00,25.49,66.1,96.3
2025-10-22,18:00:00,26.27,79.1,136.0
2025-10-22,21:00:00,16.24,80.6,130.2
2025-10-23,00:00:00,18.69,90.6,146.1
2025-10-23,03:00:00,23.76,74.3,129.7
2025-10-23,06:00:00,20.24,82.7,139.0
2025-10-23,09:00:00,23.55,63.5,145.2
2025-10-23,12:00:00,22.25,68.6,133.9
2025-10-23,15:00:00,19.77,74.0,148.4
2025-10-23,18:00:00,19.62,82.7,125.3
2025-10-23,21:00:00,22.59,83.6,171.3
2025-10-24,00:00:00,18.86,85.3,177.4
2025-10-24,03:00:00,18.9,82.7,149.2
2025-10-24,06:00:00,24.04,78.7,110.6
2025-10-24,09:00:00,25.42,70.6,156.3
2025-10-24,12:00:00,21.6,68.8,109.8
2025-10-24,15:00:00,29.15,74.9,92.6
2025-10-24,18:00:00,22.51,83.8,153.7
2025-10-24,21:00:00,15.74,72.6,184.3
2025-10-25,00:00:00,16.67,82.5,173.6
2025-10-25,03:00:00,22.84,80.1,115.0
2025-10-25,06:00:00,28.23,72.9,152.6
2025-10-25,09:00:00,22.36,74.1,119.4
2025-10-25,12:00:00,21.13,69.2,96.6
2025-10-25,15:00:00,25.68,71.4,120.7
2025-10-25,18:00:00,19.62,80.5,168.6
2025-10-25,21:00:00,16.89,79.5,188.6
2025-10-26,00:00:00,17.76,83.8,117.7
2025-10-26,03:00:00,13.47,88.3,136.6
2025-10-26,06:00:00,22.81,88.2,116.4
2025-10-26,09:00:00,23.7,74.2,153.6
2025-10-26,12:00:00,26.8,75.9,90.3
2025-10-26,15:00:00,23.74,70.3,143.0
2025-10-26,18:00:00,22.26,78.9,155.3
2025-10-26,21:00:00,24.67,75.2,132.5
2025-10-27,00:00:00,21.77,89.7,127.7
2025-10-27,03:00:00,18.83,77.2,117.3
2025-10-27,06:00:00,23.55,75.9,146.5
2025-10-27,09:00:00,24.19,73.5,146.5
2025-10-27,12:00:00,22.24,71.8,119.3
2025-10-27,15:00:00,24.41,77.9,163.4
2025-10-27,18:00:00,18.82,76.1,157.7
2025-10-27,21:00:00,19.42,77.3,125.4
2025-10-28,00:00:00,14.27,82.6,156.2
2025-10-28,03:00:00,19.9,84.0,136.8
2025-10-28,06:00:00,23.39,81.3,168.1
2025-10-28,09:00:00,26.94,77.2,123.9
2025-10-28,12:00:00,24.36,68.7,159.6
2025-10-28,15:00:00,22.7,58.7,143.3
2025-10-28,18:00:00,21.88,82.2,110.6
2025-10-28,21:00:00,21.67,74.3,146.0
2025-10-29,00:00:00,21.97,86.5,168.7
2025-10-29,03:00:00,17.32,89.6,94.8
2025-10-29,06:00:00,25.24,77.5,109.3
2025-10-29,09:00:00,27.4,82.3,130.0
2025-10-29,12:00:00,30.87,68.3,194.6
2025-10-29,15:00:00,24.29,80.4,128.4
2025-10-29,18:00:00,19.99,77.2,159.2
2025-10-29,21:00:00,27.0,90.8,97.0
2025-10-30,00:00:00,10.5,79.6,142.5
2025-10-30,03:00:00,21.23,75.6,152.4
2025-10-30,06:00:00,23.89,70.8,109.1
2025-10-30,09:00:00,22.59,76.9,103.1
2025-10-30,12:00:00,21.34,64.0,135.6
2025-10-30,15:00:00,25.81,70.0,127.5
2025-10-30,18:00:00,21.78,71.6,104.1
2025-10-30,21:00:00,14.28,87.0,111.3
2025-10-31,00:00:00,18.8,81.4,150.3
2025-10-31,03:00:00,21.67,74.9,180.4
2025-10-31,06:00:00,19.42,79.6,151.0
2025-10-31,09:00:00,24.16,69.6,189.4
2025-10-31,12:00:00,26.83,70.2,180.5
2025-10-31,15:00:00,22.7,82.1,146.2
2025-10-31,18:00:00,17.13,99,170.4
2025-10-31,21:00:00,23.72,80.8,150.1
