data,hora,temperatura_celsius,temperatura_fahrenheit,temperatura_kelvin,velocidade_vento_ms,velocidade_vento_kmh,velocidade_vento_mph,direcao_vento_graus,direcao_vento_radianos
2025-01-01,00:00:00,25.23,77.41,298.38,2.44,8.78,5.46,124.2,2.167699
2025-01-01,03:00:00,28.87,83.97,302.02,4.3,15.48,9.62,130.8,2.282891
2025-01-01,06:00:00,32.15,89.87,305.3,4.16,14.98,9.31,115.1,2.008874
2025-01-01,09:00:00,30.14,86.25,303.29,4.9,17.64,10.96,91.4,1.595231
2025-01-01,12:00:00,29.54,85.17,302.69,4.51,16.24,10.09,89.5,1.56207
2025-01-01,15:00:00,32.54,90.57,305.69,7.69,27.68,17.2,92.6,1.616175
2025-01-01,18:00:00,32.32,90.18,305.47,5.91,21.28,13.22,99.8,1.741839
2025-01-01,21:00:00,30.39,86.7,303.54,2.29,8.24,5.12,96.8,1.689479
2025-01-02,00:00:00,21.83,71.29,294.98,3.63,13.07,8.12,76.4,1.333432
2025-01-02,03:00:00,27.17,80.91,300.32,4.53,16.31,10.13,115.1,2.008874
2025-01-02,06:00:00,33.03,91.45,306.18,4.44,15.98,9.93,161.2,2.813471
2025-01-02,09:00:00,24.62,76.32,297.77,3.86,13.9,8.63,61.8,1.078613
2025-01-02,12:00:00,29.83,85.69,302.98,1.51,5.44,3.38,102.8,1.794198
2025-01-02,15:00:00,33.67,92.61,306.82,3.58,12.89,8.01,104.1,1.816888
2025-01-02,18:00:00,32.52,90.54,305.67,3.17,11.41,7.09,96.1,1.677261
2025-01-02,21:00:00,21.08,69.94,294.23,7.39,26.6,16.53,147.9,2.581342
2025-01-03,00:00:00,32.59,90.66,305.74,5.9,21.24,13.2,98.4,1.717404
2025-01-03,03:00:00,30.15,86.27,303.3,5.34,19.22,11.95,87.0,1.518436
2025-01-03,06:00:00,35.94,96.69,309.09,0.78,2.81,1.74,85.3,1.488766
2025-01-03,09:00:00,41.62,106.92,314.77,8.11,29.2,18.14,86.8,1.514946
2025-01-03,12:00:00,26.84,80.31,299.99,4.4,15.84,9.84,99.5,1.736603
2025-01-03,15:00:00,28.61,83.5,301.76,4.25,15.3,9.51,116.0,2.024582
2025-01-03,18:00:00,29.38,84.88,302.53,4.04,14.54,9.04,121.5,2.120575
2025-01-03,21:00:00,29.34,84.81,302.49,4.44,15.98,9.93,153.4,2.677335
2025-01-04,00:00:00,27.45,81.41,300.6,3.47,12.49,7.76,49.0,0.855211
2025-01-04,03:00:00,24.46,76.03,297.61,6.04,21.74,13.51,103.3,1.802925
2025-01-04,06:00:00,33.06,91.51,306.21,5.48,19.73,12.26,119.1,2.078687
2025-01-04,09:00:00,28.04,82.47,301.19,5.88,21.17,13.15,109.7,1.914626
2025-01-04,12:00:00,30.84,87.51,303.99,3.95,14.22,8.84,69.7,1.216494
2025-01-04,15:00:00,26.26,79.27,299.41,6.28,22.61,14.05,129.2,2.254965
2025-01-04,18:00:00,28.79,83.82,301.94,4.19,15.08,9.37,66.4,1.158899
2025-01-04,21:00:00,33.78,92.8,306.93,1.93,6.95,4.32,112.1,1.956514
2025-01-05,00:00:00,26.8,80.24,299.95,2.77,9.97,6.2,113.2,1.975713
2025-01-05,03:00:00,27.99,82.38,301.14,6.98,25.13,15.61,78.8,1.375319
2025-01-05,06:00:00,28.84,83.91,301.99,3.24,11.66,7.25,93.0,1.623156
2025-01-05,09:00:00,35.03,95.05,308.18,6.54,23.54,14.63,79.0,1.37881
2025-01-05,12:00:00,33.78,92.8,306.93,3.85,13.86,8.61,98.9,1.726131
2025-01-05,15:00:00,26.61,79.9,299.76,7.3,26.28,16.33,116.1,2.026327
2025-01-05,18:00:00,30.16,86.29,303.31,4.75,17.1,10.63,130.3,2.274164
2025-01-05,21:00:00,21.36,70.45,294.51,5.57,20.05,12.46,68.0,1.186824
2025-01-06,00:00:00,25.3,77.54,298.45,6.21,22.36,13.89,92.3,1.610939
2025-01-06,03:00:00,33.44,92.19,306.59,3.26,11.74,7.29,117.0,2.042035
2025-01-06,06:00:00,23.03,73.45,296.18,4.24,15.26,9.48,138.7,2.420772
2025-01-06,09:00:00,34.8,94.64,307.95,4.97,17.89,11.12,94.8,1.654572
2025-01-06,12:00:00,29.01,84.22,302.16,2.28,8.21,5.1,124.1,2.165954
2025-01-06,15:00:00,31.35,88.43,304.5,5.8,20.88,12.97,86.9,1.516691
2025-01-06,18:00:00,30.0,86.0,303.15,2.03,7.31,4.54,107.3,1.872738
2025-01-06,21:00:00,17.71,63.88,290.86,6.03,21.71,13.49,105.0,1.832596
2025-01-07,00:00:00,27.51,81.52,300.66,7.61,27.4,17.02,91.2,1.59174
2025-01-07,03:00:00,24.5,76.1,297.65,5.8,20.88,12.97,92.9,1.621411
2025-01-07,06:00:00,31.52,88.74,304.67,4.56,16.42,10.2,68.7,1.199041
2025-01-07,09:00:00,30.96,87.73,304.11,2.38,8.57,5.32,90.0,1.570796
2025-01-07,12:00:00,30.94,87.69,304.09,0.78,2.81,1.74,117.5,2.050762
2025-01-07,15:00:00,26.68,80.02,299.83,3.11,11.2,6.96,97.5,1.701696
2025-01-07,18:00:00,37.19,98.94,310.34,2.99,10.76,6.69,112.6,1.965241
2025-01-07,21:00:00,23.81,74.86,296.96,3.72,13.39,8.32,138.9,2.424262
2025-01-08,00:00:00,31.86,89.35,305.01,4.32,15.55,9.66,39.7,0.692896
2025-01-08,03:00:00,24.55,76.19,297.7,3.72,13.39,8.32,127.6,2.22704
2025-01-08,06:00:00,22.55,72.59,295.7,4.99,17.96,11.16,159.7,2.787291
2025-01-08,09:00:00,26.88,80.38,300.03,1.23,4.43,2.75,76.0,1.32645
2025-01-08,12:00:00,33.4,92.12,306.55,4.67,16.81,10.45,96.5,1.684243
2025-01-08,15:00:00,29.59,85.26,302.74,7.16,25.78,16.02,102.4,1.787217
2025-01-08,18:00:00,21.47,70.65,294.62,3.26,11.74,7.29,82.8,1.445133
2025-01-08,21:00:00,25.14,77.25,298.29,3.03,10.91,6.78,118.0,2.059489
2025-01-09,00:00:00,27.83,82.09,300.98,3.41,12.28,7.63,69.9,1.219985
2025-01-09,03:00:00,25.82,78.48,298.97,2.67,9.61,5.97,114.3,1.994911
2025-01-09,06:00:00,28.96,84.13,302.11,4.47,16.09,10.0,105.5,1.841322
2025-01-09,09:00:00,32.02,89.64,305.17,2.2,7.92,4.92,78.7,1.373574
2025-01-09,12:00:00,30.43,86.77,303.58,5.71,20.56,12.77,89.1,1.555088
2025-01-09,15:00:00,32.53,90.55,305.68,3.55,12.78,7.94,105.5,1.841322
2025-01-09,18:00:00,30.21,86.38,303.36,1.37,4.93,3.06,138.3,2.41379
2025-01-09,21:00:00,29.04,84.27,302.19,5.38,19.37,12.03,130.1,2.270673
2025-01-10,00:00:00,25.72,78.3,298.87,6.9,24.84,15.43,109.0,1.902409
2025-01-10,03:00:00,27.7,81.86,300.85,3.03,10.91,6.78,132.9,2.319543
2025-01-10,06:00:00,23.52,74.34,296.67,4.94,17.78,11.05,137.6,2.401573
2025-01-10,09:00:00,31.71,89.08,304.86,3.17,11.41,7.09,211.1,3.68439
2025-01-10,12:00:00,28.81,83.86,301.96,4.15,14.94,9.28,82.9,1.446878
2025-01-10,15:00:00,32.24,90.03,305.39,4.94,17.78,11.05,96.9,1.691224
2025-01-10,18:00:00,26.64,79.95,299.79,5.39,19.4,12.06,134.3,2.343977
2025-01-10,21:00:00,22.67,72.81,295.82,3.45,12.42,7.72,115.8,2.021091
2025-01-11,00:00:00,27.62,81.72,300.77,4.07,14.65,9.1,80.2,1.399754
2025-01-11,03:00:00,27.25,81.05,300.4,3.34,12.02,7.47,136.8,2.38761
2025-01-11,06:00:00,31.24,88.23,304.39,2.44,8.78,5.46,126.9,2.214823
2025-01-11,09:00:00,22.91,73.24,296.06,1.51,5.44,3.38,82.4,1.438151
2025-01-11,12:00:00,29.16,84.49,302.31,5.03,18.11,11.25,145.2,2.534218
2025-01-11,15:00:00,32.03,89.65,305.18,4.61,16.6,10.31,159.1,2.776819
2025-01-11,18:00:00,29.43,84.97,302.58,4.68,16.85,10.47,121.8,2.125811
2025-01-11,21:00:00,29.0,84.2,302.15,4.83,17.39,10.8,77.7,1.356121
2025-01-12,00:00:00,28.74,83.73,301.89,4.01,14.44,8.97,102.8,1.794198
2025-01-12,03:00:00,26.24,79.23,299.39,2.16,7.78,4.83,89.7,1.56556
2025-01-12,06:00:00,21.58,70.84,294.73,3.25,11.7,7.27,106.9,1.865757
2025-01-12,09:00:00,32.32,90.18,305.47,4.5,16.2,10.07,104.9,1.83085
2025-01-12,12:00:00,29.0,84.2,302.15,5.34,19.22,11.95,159.1,2.776819
2025-01-12,15:00:00,31.26,88.27,304.41,2.69,9.68,6.02,104.7,1.82736
2025-01-12,18:00:00,29.64,85.35,302.79,3.92,14.11,8.77,92.7,1.61792
2025-01-12,21:00:00,27.33,81.19,300.48,4.62,16.63,10.33,68.9,1.202532
2025-01-13,00:00:00,24.7,76.46,297.85,5.96,21.46,13.33,104.5,1.823869
2025-01-13,03:00:00,17.63,63.73,290.78,3.23,11.63,7.23,138.2,2.412045
2025-01-13,06:00:00,30.96,87.73,304.11,2.64,9.5,5.91,106.6,1.860521
2025-01-13,09:00:00,25.8,78.44,298.95,3.72,13.39,8.32,110.4,1.926843
2025-01-13,12:00:00,29.4,84.92,302.55,2.24,8.06,5.01,109.3,1.907645
2025-01-13,15:00:00,32.5,90.5,305.65,3.83,13.79,8.57,104.4,1.822124
2025-01-13,18:00:00,30.25,86.45,303.4,2.36,8.5,5.28,102.2,1.783726
2025-01-13,21:00:00,27.96,82.33,301.11,2.81,10.12,6.29,103.0,1.797689
2025-01-14,00:00:00,29.82,85.68,302.97,2.5,9.0,5.59,100.6,1.755801
2025-01-14,03:00:00,26.7,80.06,299.85,2.96,10.66,6.62,101.9,1.778491
2025-01-14,06:00:00,32.9,91.22,306.05,4.19,15.08,9.37,122.3,2.134538
2025-01-14,09:00:00,30.05,86.09,303.2,3.74,13.46,8.37,72.8,1.2706
2025-01-14,12:00:00,30.34,86.61,303.49,6.05,21.78,13.53,77.9,1.359611
2025-01-14,15:00:00,32.0,89.6,305.15,6.84,24.62,15.3,70.1,1.223476
2025-01-14,18:00:00,24.59,76.26,297.74,5.77,20.77,12.91,110.8,1.933825
2025-01-14,21:00:00,26.24,79.23,299.39,5.55,19.98,12.42,133.3,2.326524
2025-01-15,00:00:00,21.77,71.19,294.92,2.88,10.37,6.44,113.7,1.984439
2025-01-15,03:00:00,28.67,83.61,301.82,5.49,19.76,12.28,75.2,1.312488
2025-01-15,06:00:00,28.31,82.96,301.46,3.73,13.43,8.34,110.1,1.921608
2025-01-15,09:00:00,24.03,75.25,297.18,4.44,15.98,9.93,163.4,2.851868
2025-01-15,12:00:00,28.74,83.73,301.89,4.94,17.78,11.05,82.5,1.439897
2025-01-15,15:00:00,33.07,91.53,306.22,3.91,14.08,8.75,129.8,2.265437
2025-01-15,18:00:00,24.21,75.58,297.36,6.99,25.16,15.64,150.5,2.626721
2025-01-15,21:00:00,25.09,77.16,298.24,6.12,22.03,13.69,77.9,1.359611
2025-01-16,00:00:00,27.18,80.92,300.33,5.46,19.66,12.21,111.7,1.949533
