data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2025-09-01,00:00:00,14.32,81.5,165.2
2025-09-01,03:00:00,19.5,88.2,166.0
2025-09-01,06:00:00,24.6,76.9,101.1
2025-09-01,09:00:00,18.84,72.5,197.5
2025-09-01,12:00:00,22.79,81.4,186.5
2025-09-01,15:00:00,19.88,71.7,166.2
2025-09-01,18:00:00,20.07,76.3,162.8
2025-09-01,21:00:00,13.0,88.5,176.6
2025-09-02,00:00:00,18.28,84.2,170.4
2025-09-02,03:00:00,19.22,87.6,159.3
2025-09-02,06:00:00,18.43,89.3,190.4
2025-09-02,09:00:00,15.08,59.2,181.6
2025-09-02,12:00:00,21.03,80.6,194.6
2025-09-02,15:00:00,22.57,82.4,148.4
2025-09-02,18:00:00,17.47,79.4,162.9
2025-09-02,21:00:00,15.85,81.1,165.6
2025-09-03,00:00:00,17.33,83.1,192.7
2025-09-03,03:00:00,17.91,95.1,107.4
2025-09-03,06:00:00,21.04,73.7,150.5
2025-09-03,09:00:00,21.74,70.9,136.6
2025-09-03,12:00:00,25.35,63.4,170.9
2025-09-03,15:00:00,19.0,70.2,198.0
2025-09-03,18:00:00,23.3,80.9,179.3
2025-09-03,21:00:00,19.61,69.3,158.4
2025-09-04,00:00:00,17.7,87.3,185.4
2025-09-04,03:00:00,13.45,90.0,172.5
2025-09-04,06:00:00,17.57,74.9,156.8
2025-09-04,09:00:00,21.85,79.9,158.4
2025-09-04,12:00:00,24.27,78.8,195.7
2025-09-04,15:00:00,29.71,59.7,180.9
2025-09-04,18:00:00,20.98,76.4,142.8
2025-09-04,21:00:00,20.56,79.6,163.2
2025-09-05,00:00:00,18.01,85.7,159.7
2025-09-05,03:00:00,14.34,88.4,199.0
2025-09-05,06:00:00,22.08,77.9,187.8
2025-09-05,09:00:00,17.07,80.2,160.4
2025-09-05,12:00:00,19.89,76.9,147.4
2025-09-05,15:00:00,22.89,74.3,127.2
2025-09-05,18:00:00,19.5,79.3,222.1
2025-09-05,21:00:00,14.06,94.6,198.2
2025-09-06,00:00:00,16.82,69.8,178.2
2025-09-06,03:00:00,19.47,77.9,199.1
2025-09-06,06:00:00,21.02,78.6,164.0
2025-09-06,09:00:00,24.8,83.5,182.2
2025-09-06,12:00:00,24.06,67.2,167.3
2025-09-06,15:00:00,23.74,78.3,171.3
2025-09-06,18:00:00,17.13,77.6,134.8
2025-09-06,21:00:00,13.78,69.5,189.8
2025-09-07,00:00:00,15.16,87.3,183.9
2025-09-07,03:00:00,14.17,98.7,147.3
2025-09-07,06:00:00,23.48,77.9,192.5
2025-09-07,09:00:00,18.39,69.9,146.5
2025-09-07,12:00:00,16.55,73.4,207.9
2025-09-07,15:00:00,25.21,63.2,173.2
2025-09-07,18:00:00,20.88,67.6,175.0
2025-09-07,21:00:00,24.98,81.4,189.5
2025-09-08,00:00:00,29.25,69.5,189.4
2025-09-08,03:00:00,21.76,86.1,166.6
2025-09-08,06:00:00,15.68,75.5,158.5
2025-09-08,09:00:00,17.93,68.8,146.3
2025-09-08,12:00:00,25.96,69.4,175.3
2025-09-08,15:00:00,22.18,79.8,191.9
2025-09-08,18:00:00,20.48,72.1,182.7
2025-09-08,21:00:00,15.45,86.0,177.3
2025-09-09,00:00:00,18.76,92.3,161.0
2025-09-09,03:00:00,18.56,87.7,173.2
2025-09-09,06:00:00,14.4,83.2,128.7
2025-09-09,09:00:00,10.99,78.6,136.1
2025-09-09,12:00:00,21.81,74.7,191.2
2025-09-09,15:00:00,23.12,85.0,141.4
2025-09-09,18:00:00,10.36,82.5,163.9
2025-09-09,21:00:00,17.52,85.0,157.5
2025-09-10,00:00:00,13.47,86.6,158.0
2025-09-10,03:00:00,20.51,75.7,136.0
2025-09-10,06:00:00,24.64,80.6,157.7
2025-09-10,09:00:00,22.16,62.2,180.6
2025-09-10,12:00:00,18.75,62.5,173.7
2025-09-10,15:00:00,25.68,63.7,180.9
2025-09-10,18:00:00,18.26,66.7,160.2
2025-09-10,21:00:00,18.79,94.3,175.5
2025-09-11,00:00:00,20.01,81.5,161.9
2025-09-11,03:00:00,14.34,83.3,135.4
2025-09-11,06:00:00,18.8,69.8,139.5
2025-09-11,09:00:00,22.12,79.2,116.8
2025-09-11,12:00:00,26.71,83.3,145.9
2025-09-11,15:00:00,21.56,74.9,196.2
2025-09-11,18:00:00,22.22,71.3,121.2
2025-09-11,21:00:00,16.33,77.4,144.4
2025-09-12,00:00:00,15.92,86.8,181.0
2025-09-12,03:00:00,17.14,83.9,196.7
2025-09-12,06:00:00,20.02,68.2,126.4
2025-09-12,09:00:00,21.16,77.5,149.3
2025-09-12,12:00:00,21.01,76.8,176.5
2025-09-12,15:00:00,20.1,73.6,153.9
2025-09-12,18:00:00,25.68,81.1,148.7
2025-09-12,21:00:00,18.5,76.3,132.6
2025-09-13,00:00:00,17.37,75.7,149.8
2025-09-13,03:00:00,20.07,76.7,196.1
2025-09-13,06:00:00,19.1,66.9,185.5
2025-09-13,09:00:00,19.03,69.8,160.8
2025-09-13,12:00:00,15.58,66.4,120.7
2025-09-13,15:00:00,15.65,66.9,179.8
2025-09-13,18:00:00,19.72,83.0,169.9
2025-09-13,21:00:00,21.48,92.8,165.2
2025-09-14,00:00:00,16.83,78.6,183.8
2025-09-14,03:00:00,13.45,84.4,136.5
2025-09-14,06:00:00,19.91,79.7,179.8
2025-09-14,09:00:00,20.07,80.6,148.7
2025-09-14,12:00:00,18.38,70.4,168.7
2025-09-14,15:00:00,19.5,69.9,192.4
2025-09-14,18:00:00,21.32,68.3,138.9
2025-09-14,21:00:00,18.8,88.0,128.3
2025-09-15,00:00:00,17.52,70.5,158.8
2025-09-15,03:00:00,21.97,87.4,145.7
2025-09-15,06:00:00,18.36,74.5,187.3
2025-09-15,09:00:00,22.56,87.9,193.0
2025-09-15,12:00:00,19.51,71.0,175.0
2025-09-15,15:00:00,21.71,80.4,140.0
2025-09-15,18:00:00,22.56,71.5,132.5
2025-09-15,21:00:00,17.88,83.8,171.9
2025-09-16,00:00:00,14.95,83.8,173.9
2025-09-16,03:00:00,21.99,81.5,162.8
2025-09-16,06:00:00,23.04,68.5,133.1
2025-09-16,09:00:00,15.43,66.9,210.0
2025-09-16,12:00:00,20.78,56.3,181.9
2025-09-16,15:00:00,19.46,72.1,185.7
2025-09-16,18:00:00,20.92,77.1,112.0
2025-09-16,21:00:00,12.37,78.0,160.3
2025-09-17,00:00:00,23.53,87.6,129.3
2025-09-17,03:00:00,12.74,77.9,132.8
2025-09-17,06:00:00,24.03,81.4,174.5
2025-09-17,09:00:00,22.77,84.3,155.8
2025-09-17,12:00:00,24.69,71.7,138.5
2025-09-17,15:00:00,23.48,71.7,127.9
2025-09-17,18:00:00,20.29,71.4,211.2
2025-09-17,21:00:00,10.5,76.0,148.4
2025-09-18,00:00:00,19.77,85.0,166.0
2025-09-18,03:00:00,14.91,74.4,153.6
2025-09-18,06:00:00,20.29,79.4,152.6
2025-09-18,09:00:00,23.56,58.4,143.4
2025-09-18,12:00:00,25.62,70.3,120.8
2025-09-18,15:00:00,16.98,77.4,158.1
2025-09-18,18:00:00,21.87,76.4,138.6
2025-09-18,21:00:00,21.59,78.1,155.9
2025-09-19,00:00:00,17.69,81.0,111.5
2025-09-19,03:00:00,20.51,87.6,159.4
2025-09-19,06:00:00,17.86,62.6,161.2
2025-09-19,09:00:00,23.27,83.1,141.8
2025-09-19,12:00:00,18.06,65.2,124.1
2025-09-19,15:00:00,18.68,70.1,152.1
2025-09-19,18:00:00,20.66,74.6,170.8
2025-09-19,21:00:00,21.49,73.2,154.8
2025-09-20,00:00:00,18.33,93.8,181.3
