data,hora,temperatura_celsius,umidade_ar_%,direcao_vento_graus
2026-01-01,00:00:00,26.59,86.8,109.2
2026-01-01,03:00:00,20.86,87.7,101.0
2026-01-01,06:00:00,28.61,78.1,112.6
2026-01-01,09:00:00,35.0,85.0,104.5
2026-01-01,12:00:00,27.59,81.8,148.8
2026-01-01,15:00:00,33.33,74.7,117.5
2026-01-01,18:00:00,30.68,86.2,67.2
2026-01-01,21:00:00,21.63,90.9,101.4
2026-01-02,00:00:00,23.08,86.2,78.1
2026-01-02,03:00:00,23.57,79.3,137.5
2026-01-02,06:00:00,29.92,83.5,117.4
2026-01-02,09:00:00,24.8,73.5,89.5
2026-01-02,12:00:00,30.65,84.5,115.1
2026-01-02,15:00:00,25.91,80.0,55.0
2026-01-02,18:00:00,32.72,99,64.8
2026-01-02,21:00:00,24.32,86.2,121.8
2026-01-03,00:00:00,23.41,99,79.7
2026-01-03,03:00:00,24.6,87.9,71.9
2026-01-03,06:00:00,30.13,79.1,138.0
2026-01-03,09:00:00,26.69,83.9,121.9
2026-01-03,12:00:00,27.26,74.9,151.1
2026-01-03,15:00:00,28.51,76.7,97.7
2026-01-03,18:00:00,27.06,90.6,109.9
2026-01-03,21:00:00,21.09,86.5,119.1
2026-01-04,00:00:00,26.67,85.2,113.6
2026-01-04,03:00:00,26.67,83.7,89.1
2026-01-04,06:00:00,33.01,90.2,116.5
2026-01-04,09:00:00,27.14,81.5,130.5
2026-01-04,12:00:00,27.91,80.4,63.1
2026-01-04,15:00:00,27.49,72.7,116.3
2026-01-04,18:00:00,22.03,74.0,101.2
2026-01-04,21:00:00,24.82,81.6,90.9
2026-01-05,00:00:00,22.98,86.7,87.7
2026-01-05,03:00:00,24.72,86.2,83.9
2026-01-05,06:00:00,29.69,78.0,103.7
2026-01-05,09:00:00,25.56,79.6,115.8
2026-01-05,12:00:00,37.34,79.8,85.3
2026-01-05,15:00:00,24.21,83.4,82.2
2026-01-05,18:00:00,29.15,76.6,57.3
2026-01-05,21:00:00,23.96,86.7,60.1
2026-01-06,00:00:00,19.96,85.6,125.8
2026-01-06,03:00:00,26.92,92.8,98.0
2026-01-06,06:00:00,25.5,76.1,141.7
2026-01-06,09:00:00,26.62,74.9,111.4
2026-01-06,12:00:00,30.33,81.1,119.3
2026-01-06,15:00:00,28.82,69.0,133.2
2026-01-06,18:00:00,25.33,72.4,112.9
2026-01-06,21:00:00,16.82,89.9,91.3
2026-01-07,00:00:00,18.87,93.1,85.8
2026-01-07,03:00:00,21.89,85.0,92.4
2026-01-07,06:00:00,29.84,75.6,153.8
2026-01-07,09:00:00,32.0,75.1,102.9
2026-01-07,12:00:00,33.3,74.7,91.0
2026-01-07,15:00:00,30.91,70.0,138.8
2026-01-07,18:00:00,29.98,82.8,45.8
2026-01-07,21:00:00,30.79,97.0,73.9
2026-01-08,00:00:00,24.04,81.1,62.9
2026-01-08,03:00:00,22.46,80.2,107.8
2026-01-08,06:00:00,32.09,91.3,92.2
2026-01-08,09:00:00,24.87,78.2,151.2
2026-01-08,12:00:00,30.72,72.6,101.0
2026-01-08,15:00:00,28.02,76.0,37.0
2026-01-08,18:00:00,25.72,73.9,124.4
2026-01-08,21:00:00,23.22,78.2,92.2
2026-01-09,00:00:00,28.94,91.5,82.2
2026-01-09,03:00:00,32.81,91.3,81.1
2026-01-09,06:00:00,26.83,76.6,86.2
2026-01-09,09:00:00,25.88,80.8,53.0
2026-01-09,12:00:00,33.36,81.8,110.6
2026-01-09,15:00:00,24.05,75.8,74.1
2026-01-09,18:00:00,23.04,88.4,161.0
2026-01-09,21:00:00,28.17,90.6,95.9
2026-01-10,00:00:00,16.69,85.4,89.3
2026-01-10,03:00:00,17.27,76.8,134.9
2026-01-10,06:00:00,22.66,75.5,85.4
2026-01-10,09:00:00,29.78,86.1,118.1
2026-01-10,12:00:00,29.28,76.0,116.1
2026-01-10,15:00:00,23.0,72.1,74.0
2026-01-10,18:00:00,32.81,85.6,77.7
2026-01-10,21:00:00,17.8,95.9,102.3
2026-01-11,00:00:00,27.02,78.2,144.0
2026-01-11,03:00:00,18.65,91.1,91.5
2026-01-11,06:00:00,20.91,85.1,120.0
2026-01-11,09:00:00,27.35,67.2,104.2
2026-01-11,12:00:00,28.48,78.2,58.1
2026-01-11,15:00:00,29.89,73.2,41.5
2026-01-11,18:00:00,29.44,90.0,89.0
2026-01-11,21:00:00,27.16,83.7,114.6
2026-01-12,00:00:00,20.18,84.7,102.2
2026-01-12,03:00:00,26.15,95.2,150.7
2026-01-12,06:00:00,26.87,80.4,118.6
2026-01-12,09:00:00,28.66,80.2,110.4
2026-01-12,12:00:00,29.69,80.4,80.4
2026-01-12,15:00:00,32.86,64.7,99.0
2026-01-12,18:00:00,27.15,73.9,128.4
2026-01-12,21:00:00,23.84,89.8,110.3
2026-01-13,00:00:00,25.97,95.2,115.8
2026-01-13,03:00:00,22.08,82.7,78.5
2026-01-13,06:00:00,24.44,97.3,125.3
2026-01-13,09:00:00,28.52,65.8,118.0
2026-01-13,12:00:00,21.58,86.1,133.0
2026-01-13,15:00:00,26.74,70.1,104.2
2026-01-13,18:00:00,24.44,73.6,117.0
2026-01-13,21:00:00,20.28,77.8,70.2
2026-01-14,00:00:00,22.13,87.2,130.9
2026-01-14,03:00:00,22.72,82.4,143.2
2026-01-14,06:00:00,24.95,77.6,62.4
2026-01-14,09:00:00,27.69,79.9,84.2
2026-01-14,12:00:00,27.51,76.8,70.0
2026-01-14,15:00:00,31.7,79.9,75.3
2026-01-14,18:00:00,25.04,81.6,78.9
2026-01-14,21:00:00,22.75,85.2,60.1
2026-01-15,00:00:00,26.3,82.1,96.4
2026-01-15,03:00:00,18.11,88.3,130.8
2026-01-15,06:00:00,19.13,89.4,121.9
2026-01-15,09:00:00,27.78,76.0,117.3
2026-01-15,12:00:00,35.65,69.8,131.9
2026-01-15,15:00:00,29.45,74.6,119.2
2026-01-15,18:00:00,23.65,76.4,107.4
2026-01-15,21:00:00,21.9,84.7,101.3
2026-01-16,00:00:00,30.02,86.9,80.4
2026-01-16,03:00:00,23.9,93.6,84.6
2026-01-16,06:00:00,26.35,76.6,115.2
2026-01-16,09:00:00,30.59,78.7,95.0
2026-01-16,12:00:00,33.66,78.5,110.3
2026-01-16,15:00:00,30.93,80.2,101.1
2026-01-16,18:00:00,26.42,76.0,87.1
2026-01-16,21:00:00,20.69,83.7,114.2
2026-01-17,00:00:00,19.01,85.6,127.5
2026-01-17,03:00:00,24.14,84.9,134.1
2026-01-17,06:00:00,25.05,90.8,107.9
2026-01-17,09:00:00,34.15,80.6,79.2
2026-01-17,12:00:00,22.63,79.3,63.4
2026-01-17,15:00:00,33.43,73.7,88.2
2026-01-17,18:00:00,23.21,75.4,53.8
2026-01-17,21:00:00,26.7,98.2,107.7
2026-01-18,00:00:00,15.65,85.2,115.2
2026-01-18,03:00:00,27.36,86.8,110.5
2026-01-18,06:00:00,29.78,80.2,78.2
2026-01-18,09:00:00,26.74,75.7,90.0
2026-01-18,12:00:00,30.38,77.1,104.8
2026-01-18,15:00:00,31.7,84.6,114.6
2026-01-18,18:00:00,27.9,91.2,84.1
2026-01-18,21:00:00,21.98,89.2,100.9
2026-01-19,00:00:00,24.33,75.4,127.9
2026-01-19,03:00:00,25.93,91.6,110.5
2026-01-19,06:00:00,25.53,81.4,112.6
2026-01-19,09:00:00,25.44,68.9,69.0
2026-01-19,12:00:00,30.17,68.9,92.7
2026-01-19,15:00:00,24.27,84.4,100.8
2026-01-19,18:00:00,28.02,87.8,129.0
2026-01-19,21:00:00,25.32,86.4,77.5
2026-01-20,00:00:00,26.06,88.0,87.2
2026-01-20,03:00:00,27.81,87.5,76.0
2026-01-20,06:00:00,20.22,75.4,125.5
2026-01-20,09:00:00,30.75,73.9,98.9
2026-01-20,12:00:00,25.43,71.7,109.7
2026-01-20,15:00:00,28.21,79.4,117.1
2026-01-20,18:00:00,29.85,87.3,116.7
2026-01-20,21:00:00,23.47,91.1,96.7
2026-01-21,00:00:00,32.41,73.9,100.4
2026-01-21,03:00:00,29.53,82.9,82.0
2026-01-21,06:00:00,22.92,79.3,82.1
2026-01-21,09:00:00,26.26,71.9,112.1
2026-01-21,12:00:00,33.16,70.5,138.5
2026-01-21,15:00:00,29.54,81.4,127.3
2026-01-21,18:00:00,26.88,82.8,98.5
2026-01-21,21:00:00,22.07,81.4,103.6
2026-01-22,00:00:00,17.62,96.6,109.6
2026-01-22,03:00:00,19.32,86.5,101.4
2026-01-22,06:00:00,26.85,83.0,120.6
2026-01-22,09:00:00,28.94,81.4,95.3
2026-01-22,12:00:00,28.18,78.5,79.2
2026-01-22,15:00:00,22.79,84.2,89.8
2026-01-22,18:00:00,27.89,80.0,102.9
2026-01-22,21:00:00,31.07,86.2,118.5
2026-01-23,00:00:00,25.12,81.0,117.5
2026-01-23,03:00:00,25.17,84.0,78.6
2026-01-23,06:00:00,24.74,87.0,91.1
2026-01-23,09:00:00,25.8,68.1,91.2
2026-01-23,12:00:00,35.88,70.5,107.9
2026-01-23,15:00:00,26.49,78.6,113.7
2026-01-23,18:00:00,25.5,80.7,130.9
2026-01-23,21:00:00,24.01,80.6,127.7
2026-01-24,00:00:00,27.71,88.8,93.2
2026-01-24,03:00:00,18.57,87.8,100.7
2026-01-24,06:00:00,34.43,84.6,104.8
2026-01-24,09:00:00,33.9,63.9,137.9
2026-01-24,12:00:00,30.37,80.3,101.2
2026-01-24,15:00:00,30.17,76.9,101.0
2026-01-24,18:00:00,30.76,81.3,76.0
2026-01-24,21:00:00,20.94,94.0,97.7
2026-01-25,00:00:00,28.48,90.3,109.1
2026-01-25,03:00:00,23.64,87.0,100.7
2026-01-25,06:00:00,28.76,79.3,75.4
2026-01-25,09:00:00,30.73,69.6,101.8
2026-01-25,12:00:00,30.58,80.8,101.2
2026-01-25,15:00:00,26.22,76.2,132.7
2026-01-25,18:00:00,26.56,74.7,112.5
2026-01-25,21:00:00,20.25,83.4,70.9
2026-01-26,00:00:00,26.34,85.6,81.0
2026-01-26,03:00:00,26.88,88.8,75.7
2026-01-26,06:00:00,27.72,77.4,128.4
2026-01-26,09:00:00,34.59,80.4,123.3
2026-01-26,12:00:00,30.78,77.9,108.2
2026-01-26,15:00:00,30.94,76.7,124.2
2026-01-26,18:00:00,29.62,86.7,93.9
2026-01-26,21:00:00,17.2,83.9,73.4
2026-01-27,00:00:00,21.77,92.1,121.8
2026-01-27,03:00:00,27.23,93.1,149.3
2026-01-27,06:00:00,25.82,90.9,142.8
2026-01-27,09:00:00,36.25,73.3,102.0
2026-01-27,12:00:00,30.84,68.7,63.2
2026-01-27,15:00:00,29.06,75.9,67.4
2026-01-27,18:00:00,21.89,77.5,47.3
2026-01-27,21:00:00,27.92,92.1,40.5
